board_idx,InitialPuzzle,CompletePuzzle,BoardSize,ColorCount,NumberOfLines,v
2045,xxxxx32x2x1xxxxx3x14xxx4x,3333332223133331311411144,5,4,12,0.3333333333333333
3050,xxxxxxxxxxxx3xxxxxxxx3xx256xxxx6xxxx4xxx29xxxxxxxxxxxxxxxxxxx1107x4xxxx110xxxxx9xx7xxx8xxxxx8xxxxxxxx5,6666666666633999999663992566966692254696299255469622225446961110754669611010755699677778566668888855555,10,10,40,0.25
1693,54xxxxxxxxxx2531xx2xxx3xxxxxxx14x6x6,544444553334253134211134114444144666,6,6,18,0.3333333333333333
711,xx2xxx231x4x4x1xxxxxxxxxxxxxxx3xxxxx,222333231343431343433343444443333333,6,4,12,0.3333333333333333
615,362573xxxx4x257xxxxxx4116,3625736257462574666644116,5,7,10,0.7
2420,2xx3xxxx7xxxx1xx4x23xxxxxxxx74xxx6xxxxxxxxx8x85xx615xxxxxxxxxxxx,2223444477234114472344144777741446111114461888544615555444444444,8,8,21,0.38095238095238093
190,x234xx1x3xxx5xxxx45x21xxx,2234421334215542145421444,5,5,11,0.45454545454545453
1784,52x6x53xx64x324x1x1xxxxxx,5226653226433244111444444,5,6,13,0.46153846153846156
2801,xxxxxxxx3x9xxxxxx9x31xx7x452xx2xxxxx4xx1xxx5668x7xxx8xxxxxxxxxxxxxxxxxxxxxxxxxxxx,333333333399999999331117445222217455444117456684777486684444486688888886666666666,9,9,24,0.375
991,x1xxx4x3x2x2xxx1xxxxxx4xxxxx3xxxxxxx,114444134222134111134441133331111111,6,4,11,0.36363636363636365
1090,xx31xxxxxx4xx4xxxxxxx3xx2xxx1x2xxxxx,333111344441341111331333231113233333,6,4,15,0.26666666666666666
2102,2x21xxxxx15xxxx3xx4xxx4x3xxxx5xxxxxxxxxxxxxxxxxxx,2221111111555113334511443451154445115555511111111,7,5,16,0.3125
2587,21xx7xx7xx2xxxxxxxxx5xxxxx3xxxxxxx4xxxxxxxx346xx6xxxxxxx5x1xxxxx,2111777722211111666655516336665163444651633346516555555155111111,8,7,23,0.30434782608695654
2224,xxxxxxxxxxx1xx23xxxxxxxxx4xx34xx1xx2,111111144441142344142334142234111222,6,4,16,0.25
1941,6xx72x167x1xx5x4x3xx4x532,6667211672155524533245532,5,7,12,0.5833333333333334
3295,4xxxxxxxxxxx4321xx1xxxxxxxxxxx23xxxx,433333432223432123111123222223233333,6,4,12,0.3333333333333333
2008,x4xxx6x6x423xxxxxxx571xx5xx1xx7x2xx3,446666466423444423557123577123772223,6,7,17,0.4117647058823529
1464,3x42x14xxxxxxx3xxxxxxxxx12xxxxxxxxxx,334221434421433421444421122221111111,6,4,14,0.2857142857142857
3048,xxxxxxxxxxxxxxx811xxxxx1xxx7xxx3xxxxxxxxxxx59x5x7xxx4xx910x6xxx2x10xxxx11xxxxxx1xxxxxxx2xxx46xxxxxxxx83x,3333333333388888111111338111177113385551171138859551711384499101611382410101016113824441166382224444638888888833,10,11,36,0.3055555555555556
3139,xxxx1xxx6xxxxxx36x4xxxx2xxxxxxxxx5xxxx7xxx2473x51,3333111366333133644312224331244435124773512473351,7,7,22,0.3181818181818182
2858,xxxxxxxxxxxxx36xxxxxxxx49xxxxx1xxxxxxxxxxxxxxxxx124x6xxx27x898xxxxx7xxxxxx535xxxx,555555555533336665532224965532124965532124965532124965532778985533378885555355555,9,9,22,0.4090909090909091
1228,xxxxxxxx1xxx2xxxxxx1x23x3,2222221112212222111122333,5,3,9,0.3333333333333333
877,xxxxxxxxxxxxxx3xxxxx2xx4xxx3xx41xx21,444444411114413314412314412311412221,6,4,12,0.3333333333333333
2741,3xxxxxxx73x6xx6xxxx5xx54xx14xxx7xxxxxxxxxx2x21xxxxxxxxxxxxxxxxxx,3344444473466664744555547414444774111147742221477444444777777777,8,7,19,0.3684210526315789
1038,xxx1x2x2xxx3xx34xxxx4xx1xxxxxxxxxxxx,111122122223133433134431133331111111,6,4,15,0.26666666666666666
2044,x1xxxx5x3x143xxxx5xx42xx2,1155515535143354455542222,5,5,13,0.38461538461538464
2269,xxxxxxx517xx3xx3xxxxxxxxxxx6xx25xxxx2484xxxxxxxxx16x8xxxxx7xxxxx,1115555517153333771555557116222571662484716444847164888477744444,8,8,26,0.3076923076923077
653,xx75x74xx51xxx422x163xx36,7775574445111442211633336,5,7,13,0.5384615384615384
1394,1xxxxxxxx34xxx2xxxxx4x2xxxxxxxxxxx31,111111333341322441324421322221333331,6,4,13,0.3076923076923077
2271,2xxxxxxxxxx17x7xxxxxxxxxxx136xxxxx3xxxxxx45xx4x6xxxxx5x2xxxxxxxx,2333333323117773231333332313666623355556245544562444455222222222,8,7,23,0.30434782608695654
1082,xxxxx4x31x2xxx2xxxxxxxxxxxxx1xx43xxx,444444431122432112432212433212443222,6,4,16,0.25
2292,xxxxxxx4x7xx71xxxxxxxxxx3x43x1xxxxxxx5xx52xxxxxx2xxxxxxx6xxxxxx6,3333333437777134355551343543513455435534524333342244444466666666,8,7,19,0.3684210526315789
1226,3xxxxxx12xxxxxxx2x1xxxx3x,3333311123122231211311133,5,3,11,0.2727272727272727
2569,xxxxxx57xxxxxxxxx2xxxx2xx1xx6xxxxxxxx4xxxx53xxxxx6xx417xxxxxxxx3,5555555752222227521111275116611756664417565341175653417755533333,8,7,25,0.28
2257,31xxxxxx3xxxxxxxxx5xx4xxxxxx5x6xx2x46xxxxxxxxx21x,3111111334444144455414555441556442146642214444211,7,6,26,0.23076923076923078
1703,5x54x3xxxxx1x63xxxxx22xxxxxx16xx4xxx,555433444431463331462211466616444666,6,6,17,0.35294117647058826
2605,x3xxxxxxxxxx7xxxxxxxxxxx6xx3xx25xxx4xx1xxxxx7x6xxxxxx4xx25xx1xxxxxxxxxxxxxxxxxxxx,334444444344777774341111674341251674441251677462251664462551164466666664444444444,9,7,28,0.25
3153,xxxxxxx12xxxxxxxxxx2xxxx3xxxxx4154xx3xxx5xxxxxxxx,1111111122222144444214333441434154143415514441111,7,5,18,0.2777777777777778
1994,7xxxx7x1xx54x4566x1xxxxx3xxx322xxxxx,777777115554145664144444333332222222,6,7,12,0.5833333333333334
2585,xxxxxxx2xxx6xxx4xx37xx46xxxxxx1xxxxx1xxxxx3xx5xxxxxxx25xxx7xxxxx,7777722276667244763772467632221676321116763225567666225677766666,8,7,25,0.28
581,37xxx3xx474x6x621xxxx2551,3777734447446662111122551,5,7,12,0.5833333333333334
2526,xxx1x1x5xxxxxx3xx2xxxxx4xx253x4xxxxx,222111252222253332255534222534444444,6,5,14,0.35714285714285715
3147,5xxxxxxxxxxxxxxxxx642xxx6xx5xxxxx31x24x3xxxxxx1xx,5222222524444252466425246555524553152453315555111,7,6,18,0.3333333333333333
1425,xxx1x4x3x1x3xxxxxxxxx42xxxxxxx2xxxxx,222144232143232443232423232223233333,6,4,13,0.3076923076923077
1201,3xxxxxxx2xxxxxxx3112xxxxx,3333322223233332311222222,5,3,9,0.3333333333333333
1992,43x7xxxxxx376xxx25xx64x52xxxx11xxxxx,433777443337644425666425222221111111,6,7,17,0.4117647058823529
35,xxx27xx4xxxx25x547xxx3x1x1xxx6xxx36x,222277244447255547333311311116333366,6,7,15,0.4666666666666667
1872,x273xx7x5x2xxx35x1x16x644,2273327753255535511166644,5,7,13,0.5384615384615384
517,231xxx34xxxx64xx655x21xxx,2311123441266412655121111,5,6,10,0.6
2705,xxxx4xxxxx2xxxxxxxxx12xxxx6x3xxxxxxxxxxxxx3xx5xxxxxx5xxxxxxxx614,6666444462261114626612146263321462332214623225146222551466666614,8,6,25,0.24
1202,3x1xx2xxxxxx1xxxx3xx2xxxx,3311123331211312133121111,5,3,11,0.2727272727272727
3327,xxxxx2xxxxxxxxxxxxxxx1xx2xxx433x4xx1,222222233333234443234143234143334111,6,4,11,0.36363636363636365
1318,1xxx31x42xxxxxxx2x4xx3xxx,1333313422334423224233222,5,4,14,0.2857142857142857
833,5xxxxxxx3xxxxx1x3xx26x4xxxxxx2561xx4,522222523332521132526142566142561144,6,6,14,0.42857142857142855
2860,9xxxxxxxxxxxxxxxxxxx827x7xxxx1xxxx4xxxx3xxx2xxxxx1356xxx4xxxxxxx8xxxxxxxxxx569xxx,999999999444444449488277749481222249481333229481113569484555569484566669444569999,9,9,25,0.36
3051,xxxxxxxxxxx2xx7xxxxxxxxxxxx4x8xxxxxxxxxxxx269xxxxxxxxxxxxxxxx1xxxx48xxx5xxxxxxxxx16x9xxxxx3xxxxxx357,5558888888525877777852588884785255558477522695844755569588471156954847155695444711669555573333333357,10,9,35,0.2571428571428571
193,xxxx2xx133xx2xxxxx1xxxxxx,2222221133212222111222222,5,3,9,0.3333333333333333
2111,xxxxxxxxxxxxxxx13x3xxx6xxxxxxxx261x24x54xxxxxxxx5,4444444411111441333144666614442261424254442225555,7,6,18,0.3333333333333333
218,xxxxxx3x3xx442xx1xxxxxx21,2222223332244222111122221,5,4,9,0.4444444444444444
1686,14xxxxx4x5xxxxx6xxxx3xxxxxxxxx362251,141111141551111651333651366651362251,6,6,14,0.42857142857142855
2289,64xxxxxxx7xxxxxxxxxxxxxx2x1x8x7x5xxx3xx4xxxxxxxxx21x835xxxxxxxx6,6444444467777774666666742218867452183664521833665218835655555556,8,8,23,0.34782608695652173
2509,xxxxx5x2x34xxxxxxx1xxxxxxx523xxxx14x,555555522344552334152234155234111144,6,5,17,0.29411764705882354
2322,3xxxxxx8xxxxxxxx3xxxxxxxxxxxx4xxxxxxxxxxx65xxx9xxx71xxxx24xxxx2xxx6xxxx5x8x97xxx1,333333388888888338822228888824422222822466552892467152892467152899667155889977111,9,9,33,0.2727272727272727
985,13xxxxxxx42xxx662xxxxx4xx5xxxxxxx153,133333144423146623144443155553111153,6,6,11,0.5454545454545454
1083,xxxxxxx3xxx1xxx3xxxx4x2xxxxxx4xxx1x2,111111134441134344134324133324111122,6,4,14,0.2857142857142857
1795,1xx436614xxx52xxxxxx523xx,1114366143555235222352333,5,6,11,0.5454545454545454
549,x5x165314xxx4xxx2x2xx36xx,5511653146334463222633666,5,6,13,0.46153846153846156
1321,xxxx2x3xxxx4xx2xxxx114xx3,1111213312143121431114333,5,4,9,0.4444444444444444
2033,341xxxxxxxx32xxxxxxx24xx1,3411134441332412224124441,5,4,11,0.36363636363636365
865,44xx13xxx22xxxxxxxxx1xxxxxxx3xxxxxxx,441113111223133333131111133331111111,6,4,13,0.3076923076923077
1131,3xxxx31xxxxx647x7xx4x25xxxx5xx621xxx,333333111111647771642251622551621111,6,7,13,0.5384615384615384
2262,xxx52x2x7xxxxxxxxx31xxx4xxxxxxxx5xxxx471x36xxxxx6,4445222474533347453134745513477751344471136666666,7,7,17,0.4117647058823529
1475,xxxxx453xxx4xxx3xxx2xxxx1xx21x5xxxxx,555554533354111355121115122215555555,6,5,16,0.3125
1804,xxx3xx1xx3xx1x6x5542x64x2,6663361663611666554266442,5,6,15,0.4
2476,xx1x213xx42x3xx4xxxxxxxxx,1112213324223244222444444,5,4,12,0.3333333333333333
1581,xxxxxx1x1x544xx225x33xxxx,5555551115544552255333333,5,5,11,0.45454545454545453
1045,32xx1xx1xx2xxxxxxx4x4xxxxxxx3xxxxxxx,322211311221331111434444433334444444,6,4,16,0.25
783,3x6xxx1xxx3612xx54xxx2xxx4xxxx5xxxxx,336666133336122254555254545554544444,6,6,16,0.375
168,xxxxxx221xxx5xxxx1xx45334,4444442214455144511445334,5,5,9,0.5555555555555556
1149,5xxxxxxx6xxx5xx4x73xx162xx4x2x3x7xx1,577777576667574467374162374122377111,6,7,14,0.5
1865,431xxxxx6x45x6x2532xxxxx1,4311143361453612532122221,5,6,11,0.5454545454545454
3252,31xxxxxxx45xxxxxxxxxxxxxx1xx5x32xx42,312222312452312452312452312452322442,6,5,9,0.5555555555555556
2337,253xxxxxxxx21xxx4xx341xx5,2533325553221534415341155,5,5,12,0.4166666666666667
377,41xx1x5xxxx2x6xx426x3x35x,4111145555422654426533355,5,6,10,0.6
2940,xxxxxxxxxxxxxx5932xxxxxxx1xx2x9x410x12xx1x5x11xxxxx12xx7xx6xxx8xx1011xxx847xxxxxxxxxxxx6xxxxxxxxxxxxxx3xxx,99999933339555593223954441112395410412121135511104412121237711106488837101110648473710101064447376666777737777773333,10,12,39,0.3076923076923077
2069,x4xxx1x1x3xxx6x25xxx6xxx2x4x5xxxxx3x,441111411333466253446253244253222233,6,6,17,0.35294117647058826
2296,xxxxx7xxxxxx6xxxxxxxxxxxxxxxxx3xxx57xxx2xxxxxx6x8xxxxx51xxx1xxxxxxxx2x3x84xxx4xxx,555557777566655557561111157561333157561223111561823331511821131888822131844444111,9,8,29,0.27586206896551724
1396,2xxxx3x4x3xxxxx1xxxx1xxxxxx2xxx4xxxx,222223443323433123431123433223443333,6,4,16,0.25
3017,xxxxx5xxxxxxxxxxxxxxxx6xx71xxxxxxxx82xxxxx8xxxxxxxxxx6xx7xxx3xxxxxxxxx4x2xxxxxxxxxxxxxx1x5xxxxxxx4x3,3333355555377733333537677711353766882135378682213537868271353788827135472222713547777771354444444433,10,8,29,0.27586206896551724
3279,xxxxxxxxxxxxxx2xxx1x4xxx43xx31xxxxx2,111111133331132231134231434231444222,6,4,12,0.3333333333333333
812,xxxx343xxxxxxxxxxxxxx221x15xx5xxxxx4,333334344444441111411221415555444444,6,5,15,0.3333333333333333
974,51xxxxxxx34xxxx24x5xx1xx6xxxx26xxxx3,511111533341532241532111632222633333,6,6,12,0.5
1937,7x7334xx5x2246x1xxxx165xx,7773344455224651666516555,5,7,12,0.5833333333333334
2659,xxxxxxxxxxxx6x1x368xxxxx5x2xxxx4xxxx1x7xx2xxxxxxx583xxxx7xxxx4xx,3333333336666113368811335228133452881374528333745583777477777444,8,8,29,0.27586206896551724
1210,1xxx23x3xxxxxxxx2xxxxxxx1,1111233312111121222211111,5,3,8,0.375
2430,xxxxxxxxx34xxxx5xxx7xxxxx8xx3xxx5xxxx8xxxxxxx6xx62xxx27x1xxxx14x,5555555553444445533777445833377458888874666666746222227411111144,8,8,22,0.36363636363636365
3180,xxxxxxxxxxxx5xxx2xxxxxx4x2x6x51x4xxxxx6x1x3xx3xxx,1111111155555115222111544216151441611166163333666,7,6,19,0.3157894736842105
174,xx34xxxx2xxx1x4xx2x1xx355,3334432224321143221133355,5,5,12,0.4166666666666667
497,2xxxx2437x5xxxx65x7463x11,2444424374553746537463311,5,7,11,0.6363636363636364
1812,3x411xxxx5x4xx6x2x6532xxx,3441134555345663256532555,5,6,11,0.5454545454545454
2474,xxxxx2xx1x4134xx3xxxxxxx2,2222221112413424334244442,5,4,10,0.4
1643,xxxx2453x2xxxxxxxx1x531x4,4444245342553445331453114,5,5,14,0.35714285714285715
557,1xxxx2xxxxxxx2xx3xxx1xxx3,1111122221111211311113333,5,3,10,0.3
2549,3xx3xxxxx5xx4xx6xx2xxxxxxxx6xx1x1xxxxxxxx4xxxx5x2,3333666555664656662465222246521114452222245555522,7,6,20,0.3
2924,xxxxxxxxxxx8xxxxxxxxxxxxxx51xx3xx210xxxxxxxxxxxxxxx62xx6xxxxxxx9xx10x18xxxxxxxxxxxx74x4xx75xxxxxxxx93x,33333333333888888883366666518336221065183662101065183622106651839991010105183977777555397444777539999999933,10,10,31,0.3225806451612903
1188,xxxxxx2x31xxxxx31x2xxxxxx,1111112231112333122333333,5,3,13,0.23076923076923078
2850,xxx9xxxxxx6529x37xxxxx4xxxxxxxxxxxxxxx2xxxxxxxx641xxxxxxx8xx8xxxx3xxxxxx5xxxxx7x1,555991111565291371562241371562441371562411371566413371588833871583338871588888771,9,9,32,0.28125
3156,xxxxxxx51xxxxxxxxx4xxx634xx5xxxxx72x1637xx2xxxxxx,5555555513333511344351634335166337211637722222222,7,7,23,0.30434782608695654
2815,xxx7xxxxxxxxxx6x6xxx1x5xx5xxx3xxxxxxxx2xxxxxx2x4x47xxxxxxxxxxxxx8xxx8x1xxxxxxxx3x,777733333733336663731155553733111113772222213274447213277777213288888213222222233,9,8,25,0.32
2413,xxxxxxxxx4xxxxxxx2xxxxxxx7xxx2x8xxx3x546xxxx1xxxxx1xx35x8xxxx76x,8888888884444448822222488711124887131546871315568713335687777766,8,8,19,0.42105263157894735
3130,x2xxxxxxxx3x3xx51xx1xxxxxxxxxxxxxxxx4x46xx62xxxx5,2255555255333525111152222225666662564446256222225,7,6,16,0.375
262,1x3221x4xx3xx747xx656xxx5,1332213444337747776566665,5,7,13,0.5384615384615384
2594,x742x31xxxxx5xx68xxxxxxxxxxxx52xxxxxxxxx3xxxxx6xxx4xxxx7xxxxxxx18xxxxxxxxxxxxxxxx,774223111744523681745523681745223681744433681766444681776666681188888881111111111,9,8,27,0.2962962962962963
1274,xxxxxx233xxxxxx4x1xx1x2x4,4444442334422244112411224,5,4,11,0.36363636363636365
859,xxxxxxx7xxxx435xx42xx5xxx2x31x6xx617,444444477774435574233577223317666617,6,7,17,0.4117647058823529
2099,xxxxxx1x7xxxxxx3xx7xxx54x35xx6xxx1xx2xxx42xx6xxxx,5555551577775153337515543351664441162224426662222,7,7,22,0.3181818181818182
3357,xxxxxxx4xxxx23x3xx14xxxxxxxx1x2xxxxx,222222244442233342144442111112222222,6,4,10,0.4
1684,56xxxxxxxxxx2x435xxxxx1xxxx1xx24xx36,566666555556244356243316243116243336,6,6,14,0.42857142857142855
2591,3xxxxxxxxx4xx21xxxxxxxxxxx3xxxxxx7xxxxx6xxx542xxx61xxx5xx7xxxxxx,3666666636444216366642163336421677664216766542117615555177111111,8,7,24,0.2916666666666667
3128,xxxxxxxx6xxx4xxx6x3xx1x341xxx2xxx2xxxxxxxx5xxxxx5,3333333366444333643331334111122222111111115555555,7,6,17,0.35294117647058826
2529,2xxxxxx4615xx3xxxxxxxx5xxx6xx24xx3x1,222222446152436152436152436112433311,6,6,12,0.5
2184,xxx13x54xx4x2xx25xxxxxx13,4441345413452132521322213,5,5,9,0.5555555555555556
2196,41xxxxxx312x3x4xxxx2xxxxx,4111144331243442444222222,5,4,13,0.3076923076923077
97,75xx46x3x45xxxxxxxxx22xxx36xx171xxxx,755446735456735556732266736661711111,6,7,15,0.4666666666666667
2164,xxxx58xx8xxxx7xxxxx79xxx1x4xxxxxx6xxxxxx9xx2xx32xxxxx1xx4x5xxxxxx3xxxx6xxxxxxxxxx,555558888577774444579994114555594611222594621232554621234454622233444662222222222,9,9,32,0.28125
948,xxxxx1x4xxxxxxx2xx35xx2xxx4x1x35xxxx,111111144444111224351124354114354444,6,5,15,0.3333333333333333
1119,3xxxxxxxxx2xxxx41xxx1xxxxxxx4xxx23xx,333333222223244413241113244443222333,6,4,11,0.36363636363636365
588,1x6x65x17xx54x732x42x3xxx,1166651177554473224233222,5,7,16,0.4375
796,2xx371523xxx547x1x6xxxxxxxxx6x4xxxxx,223371523771547711644444666664444444,6,7,17,0.4117647058823529
1291,2x1xx3xxxxxx12x4xxxx4xxx3,2211132221331214311143333,5,4,13,0.3076923076923077
1278,412x1xxxx3xx2xx4xxxx3xxxx,4121141213412134111333333,5,4,8,0.5
2255,xxxxxx5x2x4x3xxxxxxxx1xxx2xxxx34xxx6xx15xxxxxxxx6,3333335322443533224451332245113444561115556666666,7,6,25,0.24
2352,xxxxxxxxxxxx2xx3xxx31x2x1,3333331113312133121311211,5,3,9,0.3333333333333333
1385,xxx1x4xxxxx1x4xxxxxxx2xx23xx3xxxxxxx,111144144441141111111222233332222222,6,4,15,0.26666666666666666
2497,32414xxxxxxxxxxxxx1x32xxx,3241432414324143241432444,5,4,6,0.6666666666666666
323,312x4xxx43xxx2xxxx1xxxxxx,3124431243312233111333333,5,4,9,0.4444444444444444
931,356x77xxxxxxxxx44x2x536xxxxx1xxxxx21,356677355666335446235366233311222221,6,7,19,0.3684210526315789
2124,xxxx2x4xx2xx6xxxx3xx15xxxxxxxxxxxxxx51xx6xxxxxxx43xxxxxxxxxxxxxx,6666224462266224632115246321552463215124632111244322222444444444,8,6,23,0.2608695652173913
800,xxxxx4x3xxxxxx2xxx1x41xxxxxx2x3xxxxx,444444433333442223144123111123333333,6,4,13,0.3076923076923077
4,21xxxxxx2x4xxxxx13x3xxxx4,2111122221411114133344444,5,4,9,0.4444444444444444
1041,324xx3xxxxxxxx4xxx1xx2xxxxxxxx1xxxxx,324443322243334243134243134443133333,6,4,13,0.3076923076923077
447,x1xxxxxx3xxxxxxx232xxxxx1,1122212232123321232211111,5,3,12,0.25
6,2x3xx1xx4xxxxxx21x4xxxx3x,2233312243112432124322233,5,4,13,0.3076923076923077
2955,xx9xxxxxxxx103xx117xxxxx11xx52xxxxxxxxxxx7xxxxxxxxx2xxx1xxxxxxxx4x14xxxx3xxxxxx8xx56xxx6xxxx109xxxxxxxx8,9993333333910331111777391011111152273910101010552739444101052239414410555394114101010539999998105566666981010109999998888,10,11,41,0.2682926829268293
3107,5xxxx623xxxxxxx56x1xx31427xxxxxx4xxx7xxxxxxxxxxxx,5566662356222235621113142771114447117777711111111,7,7,19,0.3684210526315789
64,6xxxx5xx236xx1xx45x2xxx7xxx3xx14xxx7,666665222365211345221347111347144447,6,7,14,0.5
287,5xx4461xx3x1xx2x253x6xxxx,5554461533615326253262222,5,6,10,0.6
597,32xxxxxxxxxx1xxx3xxxxxx12,3222233332111321333211112,5,3,9,0.3333333333333333
1178,xxxx3x2xxxx1x1xxxx3x2xxxx,3333332222311123333222222,5,3,7,0.42857142857142855
514,xxx31x2x6xx426xxxx5x3451x,3333132261342613455134511,5,6,10,0.6
1352,xxxx2x1xxxx2x4xxxx3x43xx1,2222221111224414443143331,5,4,11,0.36363636363636365
443,6xx456x7x51x4x2x17xx3xx32,6444564775144721177233332,5,7,12,0.5833333333333334
2321,2xxx8xxxxxxxxxxx2xx7xxxxxxxxxxxxxxxxxx9xxxx6816xxxxx94x3x5xx7xx1x4xxxxxx3x5xxxxxx,222288888666222228676666668677777768669999768164449794134549794134549994335544444,9,9,29,0.3103448275862069
2414,xxxxxxx2xxxx625x5x14xxxxxxx1xxxxx3xx347xxxxxxxxxxxxxxxxx76xxxxxx,5555555254446252541462224411666643333476444444767777777676666666,8,7,23,0.30434782608695654
2040,xxxxxx4x3xxx3xxxx1x2142xx,1111114331143111411214222,5,4,11,0.36363636363636365
1023,1xxx1536xx4xxxx65xxxxxxxxx422x3xxxxx,111115364445364655364666364226366666,6,6,12,0.5
3167,x32xxxxx45xxxx3xxx1xx21x4xxxx5xxxxxxxxxxxxxxxxxxx,3322222345555234441522114152251115225555522222222,7,5,17,0.29411764705882354
2081,xxxxxx3145xx1xx2xx2xxxx3x4xx56xxx6xx,333333314553114253244253242256222666,6,6,17,0.35294117647058826
1886,5xx4316x4xxxx531xx67227xx,5554316543165531666722777,5,7,11,0.6363636363636364
807,xx1xx4x4xx3xx2xxxxxxx1xxxxxxxx23xxxx,111444144433122223111123222223233333,6,4,13,0.3076923076923077
1304,xxx43xxxxx4x2xxxxxxx12x13,4444341113412131121312213,5,4,10,0.4
579,x64xxxxx1x6153x5xx3x2xx24,6644461114615345553422224,5,6,10,0.6
1415,3xxxx3xxxxxxxxxx14xx2xxxx1xx4xxxx2xx,333333444444411114412222414442444222,6,4,12,0.3333333333333333
327,4xx5xx1x3x124xxxx3xx25xxx,4445511435124352233525555,5,5,12,0.4166666666666667
2539,xxxxxxxx7xx5xxxxx72x1x4xxxxxx31xx6xxx3264xxxxxxx5,1111111177755111172514412255431266543326454444445,7,7,22,0.3181818181818182
1070,63xxx3xxxx15447xxx267xxxxxxx15xxxxx2,633333666615447615267615266615222222,6,7,12,0.5833333333333334
1821,33x5651x4xxxxx6x1xx2xxx42,3355651546515465154255542,5,6,9,0.6666666666666666
1264,21xxxxxx3xxx1xxxxxxxxxx23,2111123331231112333322223,5,3,9,0.3333333333333333
847,xxxxxxxxxx6x36xx7x5x722x154xxxxxx143,333333366663367773557223154443111143,6,7,14,0.5
1608,4x1xx1452xxxx2xx533xxxxxx,4411114521155211533111111,5,5,11,0.45454545454545453
1687,421xx14xxxxx5x633x6xxxxxxxx5xxxxxxx2,421111422222556332656662655562666662,6,6,14,0.42857142857142855
1220,xxx121xxxx3x3xxxxx2xxxxxx,1111212222323333222333333,5,3,10,0.3
3213,xxxxx2xx6x6xxxx3xx5xxxx4xxx2xx1xxxxx3xxx5xxxxxx14,4444422466644243335424443542111354413335541111114,7,6,19,0.3157894736842105
2579,7x7xxxxx8xxx6xx943x985x6xxxxxxx5xxxx3xxxxxxx2x4x12xxxxxxx1xxxxxx,7779999988896669438985664388855543333222444422421224444211222222,8,9,29,0.3103448275862069
1771,1x1x4xx346x652xxx52x3xxxx,1114433346365263652636666,5,6,10,0.6
2026,xxx121xxxxxx4xxxxx3x234xx,1111212222224442333423444,5,4,12,0.3333333333333333
717,2xxx3xxxxxxx13x4xxxx14xxx2xxxxxxxxxx,222233111223131423331423322223333333,6,4,15,0.26666666666666666
187,4xxx43xxxxxx625x56x2x31x1,4444435555356253562233111,5,6,10,0.6
1339,421xxxxx2xx1xxxxxxxx3xx34,4211142221411114444433334,5,4,9,0.4444444444444444
1445,x4x2x3x1xxx2xxx3xxxxxxx1xxxxxxxxxxx4,442233412332412322412221411111444444,6,4,16,0.25
73,xxxxx4x6x6xxxxx7xx1x732xxx2x5x13xx54,222224266624227724127324122354133354,6,7,14,0.5
3340,xx4x5345xxxxxxxxx1xxxx2xx2xx3xxxx1xx,444553455533333331322221323331333111,6,5,17,0.29411764705882354
15,xx27x72xxx335x1x4xxxxxxxx6x654xxxxx1,222777255533551544111554166654111111,6,7,17,0.4117647058823529
3321,xx652xxx3xxxxx1xx2xx4xx56xxxxx3xxx41,666522633552631152634155634111334441,6,6,17,0.35294117647058826
761,1xxxx1xxxxx2x4x24xxxxxxxxxxx3xxx3xxx,111111333222343244343334344434333444,6,4,15,0.26666666666666666
2648,xxxxxxx5x47xxxx7xxxxxxxxxxx8xxxx62xxx68xxx25x4xxxxxxx3xx1xxxxx13,5555555554777777544444445558888462556684622564446666633311111113,8,8,22,0.36363636363636365
2282,2xxxxxxx4xxxxxxxxx56x1xxxxxxx2xxxx1xxxxxxx6xxxxxxx5x4xxx3x3xxxxx,2222222244444442555611425666124256111242566222425552444233322222,8,6,20,0.3
86,xxxx24x1xx34xxxx35xx725xx16xx6xxxxx7,777224717234717235717255716666777777,6,7,12,0.5833333333333334
2338,3xxxxxxx1xx4xx3x2xxxx1x24,3333311113144431224411224,5,4,12,0.3333333333333333
1889,3xxx3xxxx671x7655xxx44221,3333377776711765511144221,5,7,12,0.5833333333333334
2142,xxxx575xxxxx1x6xxx2xxxxxxxxxx76xxx23xxxxxxxxx4xxx341xxxxxxxxxxxx,5555575553331765532317655323176553231115534444155341111555555555,8,7,17,0.4117647058823529
45,xx5x67x6xx2x57xxxxxxxx2x13xxxx3x14x4,555667566627577727111727131777331444,6,7,16,0.4375
133,3xxxx2xxxx411xxxx4xx2xxx3,3333322223411234442322223,5,4,8,0.5
677,16xxx6xx331x5x4x4xxxxxxxxxxxx52xxxx2,166666113311514441511111555555222222,6,6,12,0.5
49,4xxxxx2x76x4xx25x3x7xxxxxxxx631x1xx5,444444277664272563272563222563111555,6,7,13,0.5384615384615384
642,531xxxxx31x64x45x6727xxx2,5311153331564445667277772,5,7,11,0.6363636363636364
2702,2xxxxxx6xxxxx32xx58xxxxxxxxx1xxxxxxxx74xxxx86xxxxxx5xx4xxx37x1xx,2222222633333326358666663586111135866741358867413555774133377111,8,8,22,0.36363636363636365
1613,1xx325xxxx4x1xx4x53x2xxxx,1113255132451324553222222,5,5,9,0.5555555555555556
421,32x26x16xxxxxx5x4x1xx345x,3222631666311153441533455,5,6,12,0.5
