board_idx,InitialPuzzle,CompletePuzzle,BoardSize,ColorCount,NumberOfLines,v
3359,1xxxx2xxx5xxxxxxxxxx42xx5xx3xx1xxx43,111112555512511112514222514333114443,6,5,13,0.38461538461538464
3360,xxxx51xxxxxxxxxxxxxxxx3xx12x42x53xx4,555551511111512222512332512342553344,6,5,14,0.35714285714285715
3361,3x351xxxxxxxx214xxxx4xxxxx25xxxxxxxx,333511111551121451124451122551111111,6,5,15,0.3333333333333333
3364,53xxxxxxxx5xxxxx1xx2xxxxx4x42x13xxxx,533333555553111113122223144423133333,6,5,10,0.5
3367,xx3x52xxxx1xxx1xxxx5xxxxx2xx34xxxx4x,333552355512351112352222322334333344,6,5,17,0.29411764705882354
3368,251xxxxxx3xx23xxxxxx4xxxx4x5xxxxxxx1,251111255331235531334531344531333331,6,5,16,0.3125
3371,xxxxx2x4x4x1xxx5x3xx3x1xxxxxxxx2xxx5,222222244411255513253313255333225555,6,5,15,0.3333333333333333
267,4xxxxx3xxx3xxxx65xxxxx5xxx1x2462xxx1,444444333334666654622254621224621111,6,6,12,0.5
296,445xx2331xxxxxx1xx52xxxx6xxxxxxxxxx6,445552331152555152525552622222666666,6,6,15,0.4
307,41xxx6x142xxxx5xx6xxxxxxx5233xxxxxxx,414446414246455246452244452334444444,6,6,15,0.4
625,6xxxxxxxxx262xxxxxxx3xx1x544x31xxxx5,666666222226211111113331154433155555,6,6,15,0.4
662,xxxxx1x536xxx5322xx4xxxxx6xx4xxx1xxx,111111153666153226144446166646111666,6,6,13,0.46153846153846156
664,xxxxxx51xx1xxxx265x34x64xx3x2xxxxxxx,555555511115444265434264433224444444,6,6,14,0.42857142857142855
668,xxx446x3xxxxxxxxx5x352x2xxxxxx1xxx16,666446636666635555635222666666111116,6,6,13,0.46153846153846156
669,14xxx4xx136xxxxx3xx2xxxxxxxxxxxx5256,144444111366555336525556522256555256,6,6,16,0.375
671,xxxxxx24xxxx3x6xxx1xxxx2x63x451xxx5x,222222244442336642133642163645166655,6,6,16,0.375
673,xx6xxxx5xx4xxxx64x2xxxxxxx1xxx253x31,666555655545666645255555251111253331,6,6,14,0.42857142857142855
677,16xxx6xx331x5x4x4xxxxxxxxxxxx52xxxx2,166666113311514441511111555555222222,6,6,12,0.5
681,xxxxxxx13xxx6x5x36xx4xx5x4xxx1xxxx22,666666613336615536114555144111111122,6,6,17,0.35294117647058826
683,14xxxxxxxx24x3123xxxx65xx65xxxxxxxxx,144444111224331233366653365553333333,6,6,16,0.375
688,xxx6x2x4x4x1xxxx2xx13xxxx3x5x5xxxxx6,666622644421611121613111633555666666,6,6,14,0.42857142857142855
691,45xx6xx3xxxxx2xxxxx24x56xxxxxx1xxx13,455566433556423356424356444333111113,6,6,17,0.35294117647058826
693,x36xxxxxxx4xx4x16xxxxxx213xx55xxxxx2,336666344446341166331222131255111222,6,6,17,0.35294117647058826
694,3xx2xx55xx6x4x1xxxx13xxxx46xxx2xxxxx,333222553362411362413362446662222222,6,6,15,0.4
695,5xx665x4xxxxxxxxx4x12xxxx3321xxxxxxx,555665445555411114412214433214444444,6,6,15,0.4
700,61x3x3x5x42xx5xxx2x4x1x6xxxxxxxxxxxx,611333651422651442641146644446666666,6,6,15,0.4
701,xx52xxxxx46xxxxxxx54xxxx6xx21x3xxx31,555222544462546662546222666211333331,6,6,15,0.4
702,xxxxxxx6xxx4xx15xxxx6x31x5xx32xx42xx,444444461114461511466531455532444222,6,6,16,0.375
703,6xx63x2x4xxx1x55xxx24xxxx3xxxxxxxxx1,666633224443125543124443133333111111,6,6,12,0.5
709,xxxxx5xx41xx5x32xxxxx62xx3x61xxxxxx4,555555544111543221443621433611444444,6,6,15,0.4
710,xxxx16x43xxx3xxxx24xx5xxxxxxx215xxx6,333116343166341162441562111562155566,6,6,18,0.3333333333333333
719,32xx11xx6xxxxx5x42xx4xxxxxxx5x36xxxx,322211366222365542364544364554364444,6,6,16,0.375
733,xxxxx6xxxxx1xxxx34xx355xx1x62xxxx2x4,666666611111613334613554616624666224,6,6,13,0.46153846153846156
740,4xxxxxx2xxxx2xx5x41xxxxxxxx36x53xx61,444444221114211514115511555361533361,6,6,20,0.3
742,xxxxxxx2xxxxxx65x1xx25xxx43x3x1xxx46,111111126661126561122566143336144446,6,6,14,0.42857142857142855
743,xxxxx3x2xxx4x5x6xxxx562x134xxxxxxxx1,333333322224355624335624134444111111,6,6,13,0.46153846153846156
745,4x1xx16x3xx2xx5xxxxx35xxx4xxxxxxx62x,441111643332645532643532643332666622,6,6,13,0.46153846153846156
747,x4xxxxxxx23xxx6xxxxxxx31xxxx2541xx65,441111411231416231416231416225416665,6,6,13,0.46153846153846156
750,xxxxxx21x63x4xxxxxxxx35xx1265xxx4xxx,222666212636412336412356412656444666,6,6,15,0.4
763,xxxxx6x5xx11x3xxxxx4x42xxx3xxx6xxx25,666666655511633555643425643425644425,6,6,13,0.46153846153846156
767,61xxx1xxx4653xx4xx2xxxxxxxxx3xxxxx25,611111666465336465236665233335222225,6,6,13,0.46153846153846156
782,114xxxxxx25x4xx3xxxxxxxxxxx66x352xxx,114222444252433352335552355662352222,6,6,18,0.3333333333333333
783,3x6xxx1xxx3612xx54xxx2xxx4xxxx5xxxxx,336666133336122254555254545554544444,6,6,16,0.375
784,xxxxxx3xxxxx5x2x63xx6241x54xxx1xxxxx,333333366663562263566241554441111111,6,6,15,0.4
798,xxxxx6x3xx22xxxxx31xxxxx415xx6xxx4x5,666666633322666333116666415556444455,6,6,17,0.35294117647058826
802,xxxxxxx3x451x3xxx2x6xxxxx6x524x1xxxx,111111134451134552164522164524114444,6,6,16,0.375
811,xxx6xxx5x42xxxx12x4xx6xxxxxxx153xxx3,444666454426451126451666551111533333,6,6,15,0.4
814,4xxxxxxxxxxx54xxxxxx3x5x3x1xxx1x6622,444444555554544454333454311444116622,6,6,15,0.4
823,1x5x543xx14xxxx6x2xx2xx6xxxxxxxxxxx3,115554311144366622362226366666333333,6,6,15,0.4
828,56xxx3x6x2x2x1xxxx5xx14x4xxxxx3xxxxx,563333563222513333511143444443333333,6,6,12,0.5
832,xxx15256xxxx4xxxxx46x1xx33xxxx2xxxxx,555152565152465152465152335552222222,6,6,11,0.5454545454545454
833,5xxxxxxx3xxxxx1x3xx26x4xxxxxx2561xx4,522222523332521132526142566142561144,6,6,14,0.42857142857142855
835,x54664x3xxxxxx12xxxxxx1xxxx35xxxxxx2,554664534444531222531112533352555552,6,6,14,0.42857142857142855
846,xxx15xx2466xxxxxxxxx33xxxx2xxx14xx5x,111155124665124445123345122445144455,6,6,15,0.4
855,24xxxxx24x6xx51xxxxxxxxxx63x3xxxx51x,244111224161551161566661563331555511,6,6,16,0.375
864,1x3xx35xxxxxx1xx4xxxxx2x5x4xxx6x2xx6,113333516666516446566426564426662226,6,6,15,0.4
868,4xxx426xx1xxxx3xx5xx3xxxx16x52xxxxxx,444442611122613225613255616252666222,6,6,17,0.35294117647058826
879,xxxxxxx6xxxx4xx1x43xxxxxxx2x5x361x52,444444462224462124362122362152361152,6,6,13,0.46153846153846156
880,xxxxxx23x44x5xxx321x1xxxx56x6xxxxxxx,222222233442553332151111156661111111,6,6,14,0.42857142857142855
892,xxxxxx6xxx4x4x6x3x5x5xxx21xx3xx21xxx,666666644446446636555636211636221666,6,6,15,0.4
893,4xx6x3x1x2xxx4xxxxxxxxxx612xx3xxxx55,444663114263144263112263612663666655,6,6,18,0.3333333333333333
902,xxx3x124x5xxxxx53xx6xxx1xxx6x2xxxxx4,222331242531442531462221466622444444,6,6,16,0.375
904,14xxxxxxxx5xxxx52xxxx323xxxxxx16xx64,143333143553143523143323144444166664,6,6,12,0.5
907,22xxx1xxxxxxxxxx5x16x3xx43x5xxxxx46x,221111111666166656163356433556444466,6,6,18,0.3333333333333333
917,23xxx3xxxx4x2x1x5xxxxxxxx1x6xxx65xx4,233333266644261654661654611654665554,6,6,14,0.42857142857142855
918,xxx65xxxxx3xx32xxxx2xx1xxxxx5x4461xx,666655633335632555622511666551446111,6,6,17,0.35294117647058826
923,234xxxxx3x64xxxx1x6x2x5x1xxx5xxxxxxx,234444233664222611662651166651111111,6,6,17,0.35294117647058826
927,xxxxxxx3xx6xx1xx2x2xxxx5xxx36x14x45x,222222233662213622213665113365144455,6,6,17,0.35294117647058826
938,x4xxx6x6x5xxxx4325xxxxx1x2xxx1xxxxx3,446666466555444325333321322221333333,6,6,15,0.4
946,3x3xxx42xx4xxxxxxxxxx162x5xxxxxx1x56,333222422242444442111162155566111556,6,6,17,0.35294117647058826
947,24xx6xxxxx4x3xxxx61x35xxx5xx1xxxxxx2,244466222446332226133522155512111112,6,6,20,0.3
953,x25x64x5x6xxx1x1x2x4xxxxx3xx3xxxxxxx,225664255644211142244442233332222222,6,6,14,0.42857142857142855
974,51xxxxxxx34xxxx24x5xx1xx6xxxx26xxxx3,511111533341532241532111632222633333,6,6,12,0.5
982,x6xxx3xxx52xxx1xxxx3x1x2x5xxx4xxx64x,663333633522631552631152655554666644,6,6,17,0.35294117647058826
985,13xxxxxxx42xxx662xxxxx4xx5xxxxxxx153,133333144423146623144443155553111153,6,6,11,0.5454545454545454
989,2xx3xxx6xx4x6xxx131x4xx5x2xxxxxxx5xx,222333662443622413124415121115111555,6,6,18,0.3333333333333333
993,5x52xxxxxx6xx434xxxx3xx16xxx2x1xxxxx,555222666662643422643421644421111111,6,6,13,0.46153846153846156
994,32xxxxxxx46xx13xx2xxxx65x4xx1xxxx5xx,322222333462113462144465141115111555,6,6,16,0.375
997,xxxxxxx1x53x461xxx56xxxxxxx23x2xxx4x,444444411534461534565534555234222244,6,6,15,0.4
1001,331xx62xxxxx4x6xxxxx5x1xxx5x2x4xxxxx,331116222216466216465216465226466666,6,6,12,0.5
1003,xxxxx2xxxx44xx1xx6x5x1xxx3365xxx2xxx,222222255544251556251156233656222666,6,6,15,0.4
1005,xxx631xxxxxxxx4x41xxxxxxx2xxxx65x523,666631633331634441633333622223655523,6,6,12,0.5
1023,1xxx1536xx4xxxx65xxxxxxxxx422x3xxxxx,111115364445364655364666364226366666,6,6,12,0.5
1032,xxxx14x3xxxxx6xx42xx635x2xx15xxxxxxx,111114133344166342116352211152222222,6,6,16,0.375
1034,xxx5465xxxxx4xxxxx6xx331xxxxxx12xxx2,555546544446446666666331111111122222,6,6,15,0.4
1048,x41xxxx5xx5xx1xxxxxxxxx3xx2x264xxx36,441111455551411111433333432226433336,6,6,11,0.5454545454545454
1049,xxxxx3x64xx2xxx215xx41xxxxxx6x35xxxx,333333364222364215364115366665355555,6,6,11,0.5454545454545454
1061,4xxxxxxxx15xxxx6x3xx16x2x35xxxxx42xx,433333431153431653431652435552444222,6,6,12,0.5
1062,x5xxxxx4x2xxxx332x6xxxxxx5x16xxxxx14,554444544224553324656664656164666114,6,6,18,0.3333333333333333
1063,54xx42xxx6xxx3x56xx1xx1xxxxx3x2xxxxx,544442555662335562311112333332222222,6,6,13,0.46153846153846156
1066,2xx1xx6xx4xx5xxxx1x65xx4xxxxxx3xxx32,222111662441562241565244555222333332,6,6,17,0.35294117647058826
1075,xxxx16xxxxxxx62344xxxxxx125x5x3xxxxx,111116166666162344122333125553333333,6,6,14,0.42857142857142855
1078,1226xxx4xxxxxxxxxx1x3xxxxxxx4653xxx5,122666144446155546153546553546533555,6,6,14,0.42857142857142855
1079,xxxxxxx6xx32x55xxxx44x6xx1xx13xxxxx2,222222266632255633244663211113222222,6,6,13,0.46153846153846156
1080,5x3x15xx1xxxxx3xx2xxxx4x6x6xxx4xxx2x,533115531155533552555542666442444422,6,6,20,0.3
1081,xxxxx6xxxxx5xx4xx4xxx1x1x6xx332x2xx5,666666655555654444655111665533222555,6,6,14,0.42857142857142855
1085,2x2xxxx43x1xx51xxxx53xxxxxxxx46xxxx6,222333443313451113453333444444666666,6,6,13,0.46153846153846156
1086,6xxx4xxx2xxxx5xxxxxxxxxx31625x314xxx,655544652554652254666254316254314444,6,6,16,0.375
1088,xxxx3x256x234x6xx5xxxx41xxxxxx1xxxxx,222233256223456555455541444441111111,6,6,16,0.375
1089,xx2116xxxxxxx34xxxxxxxxx55x43x2xx6xx,222116233336234436222436552436222666,6,6,14,0.42857142857142855
1092,6xx2116xxxx3xxx4x2x3xxx5x4xxxxxxxxx5,622211623333223422233425244425222225,6,6,15,0.4
1093,42xxxxxxxxxx415x1x233x6xx5xx6xxxxxxx,422222411112415512233562255562222222,6,6,13,0.46153846153846156
1101,xx13x6x5xx3xxx1xxx425xx2xx6xxx4xxxxx,111336155536111566425562426662422222,6,6,16,0.375
1105,x46xxxx1123xx2xxxxx546xxx5xx3xxxxxxx,446666411236422236454636454636444666,6,6,13,0.46153846153846156
1108,xxxxxxx6xx62x3x143xx14xxxxx55xx2xxxx,222222266662231143231443233553223333,6,6,15,0.4
1109,2x1xx15xxx25xxxxxx6x4xx34xx6xxxxxxx3,221111522225555555664443466643444443,6,6,15,0.4
1114,xxxxxxx1xxx4x1x6xxx3xxxxx5x56x42x23x,444444413334413633433663455563422233,6,6,16,0.375
1667,xxxxxxx4xx4xx1553x663xxxxxxx2x21xxxx,111111144441115531663331222221211111,6,6,12,0.5
1668,xxxxxxx4xxxxxxx152x4xx3x26xx1x6xxx53,222222245552245152245133265113665553,6,6,14,0.42857142857142855
1669,6xxxx1xxx4x1xxxxx34x5x5xxx2x2x63xxxx,666661444461466663465553662223633333,6,6,13,0.46153846153846156
1670,xxxxxx242x63xx1xxxx5xx36xxxxxx4xxx51,222333242363441366451336451111455551,6,6,18,0.3333333333333333
1671,x6xxxx6xxx4xxx4x1xxx51xxxx3x322xxxx5,662222622442224412255112253332255555,6,6,18,0.3333333333333333
1672,xxxx61xxxxxx6x5xxxxx25x1x4x3x234xxxx,666661633331635531332531342332342222,6,6,15,0.4
1673,1xxxx13xxxxxxxxx6xx24x5x6x2xxx4xxx53,111111333333666663624453622453444453,6,6,11,0.5454545454545454
1674,3xx2xx66xxxxxxx53xx44xxxx2xx51xxxxx1,333222663332555532544222522251555551,6,6,16,0.375
1675,3xxxxx5x644x35xx6xxxxxxxxxxxxx21xx12,333333556443356663333333222222211112,6,6,13,0.46153846153846156
1676,x2x35xx4x4xxxxx3xxxxxxxxx61xx52xx6x1,223355243445243345244445261115266611,6,6,16,0.375
1677,3x5x4x4xxxxxx1325xxx12xxxxxxx66xxxxx,335544433554413254411244444446666666,6,6,19,0.3157894736842105
1678,1xxxxx6x42xxxx332xxxxxx4xxxxx15x5xx6,114444614224613324611114666611555666,6,6,16,0.375
1679,36x4x1x5x413xxxxxxxxxxxxx2256xxxxxxx,366411356413356663355563322563333333,6,6,14,0.42857142857142855
1680,xxxxx6x2xxxx61x4xx3xxx4x5xxx12x5xxx3,666666622222611442331142533112553333,6,6,18,0.3333333333333333
1681,3xxxxxx2x562x4x1x1xx5x6xxxxxxxx3xxx4,322222325562345161345161344111334444,6,6,15,0.4
1682,xxxx5xx32xxx6xxxxx3x1xxx41xxx5x42xx6,666655632665632265331265411265442266,6,6,18,0.3333333333333333
1683,xxxxxxx1xxxx21x6x235xxx4x3xxxx6xx5x4,222222215552215652355654336654666554,6,6,16,0.375
1684,56xxxxxxxxxx2x435xxxxx1xxxx1xx24xx36,566666555556244356243316243116243336,6,6,14,0.42857142857142855
1685,x24xxxxxxx6xxx1xxxx6xx55x1xx4323xxxx,224444266664261444261455211443233333,6,6,14,0.42857142857142855
1686,14xxxxx4x5xxxxx6xxxx3xxxxxxxxx362251,141111141551111651333651366651362251,6,6,14,0.42857142857142855
1687,421xx14xxxxx5x633x6xxxxxxxx5xxxxxxx2,421111422222556332656662655562666662,6,6,14,0.42857142857142855
1688,64xxxxx2x3xxx1x13xxx2xxxxx55xx6xxxx4,644444622334612134612114615514611114,6,6,13,0.46153846153846156
1689,xxxx24x3xxxxxxx234xxxxxxx65x5x1xx61x,222224233334222234111111165551166611,6,6,13,0.46153846153846156
1690,2x2x16xxxxxxx3xx65xx1x4x3xxxxx4xxxx5,222116111166133365111345333345444445,6,6,15,0.4
1691,xxx2xx45xx3x1xx4xxx1xxxxxx653x62xxxx,444222454432155432115532666532622222,6,6,18,0.3333333333333333
1692,xxxxxxx1xx13x4xxx5xxx5xxx23x4x266xxx,333333311113344445333545223545266555,6,6,14,0.42857142857142855
1693,54xxxxxxxxxx2531xx2xxx3xxxxxxx14x6x6,544444553334253134211134114444144666,6,6,18,0.3333333333333333
1694,xxxxxx31xx6x2x63xxxxx124xxxxxx5xxx54,333333316663216333211124222224555554,6,6,13,0.46153846153846156
1695,21632xxx634xxx4xxxxx5xxxxxx15xxxxxxx,216322216342214442215552211152222222,6,6,12,0.5
1696,315524xxxxxxxxx1x4x6x3x6x2xxxxxxxxxx,315524311124333124663326622226666666,6,6,15,0.4
1697,xxxxxx4xxxx43xx53125x1xxxxxxx26xxxx6,444444433334335531255111222222666666,6,6,15,0.4
1698,3xxxxxx2x54xx65xxxx6141xx3xxxx2xxxxx,333333225543265443261413231113233333,6,6,15,0.4
1699,3xxxx3xx5xx15xxx6xxxx42xx4x2xxxx16xx,333333555111511166114426144226111666,6,6,18,0.3333333333333333
1700,313xxxxxxx1xxxxxxx6x55642xxxxxx24xxx,313333311113333333665564266664224444,6,6,15,0.4
1701,xxxxxxxxx362xxx561xx53xxxxxx14xx24xx,222222233362235561235311233314222444,6,6,16,0.375
1702,615xx2xx325x6xxxxx4xxx1xxxxx3xx4xxxx,615552613252613222413311411331441111,6,6,18,0.3333333333333333
1703,5x54x3xxxxx1x63xxxxx22xxxxxx16xx4xxx,555433444431463331462211466616444666,6,6,17,0.35294117647058826
1704,3xxxx3xxxxxx16xx6xxxxx4x41xxxx5xx522,333333111111166661444441411111555522,6,6,10,0.6
1705,xxxxxxxxxx1x41x64x6xx5xx3xxx3x225xxx,444444411114416644666555333335225555,6,6,14,0.42857142857142855
1706,x5xxxxx621x2xxxxx3xx5xxx6xxx134xxxx4,552222562112566613555613666613444444,6,6,14,0.42857142857142855
1707,xx3xxxx1xx4xx34xx16xxxxxxx5xx26xx2x5,333111311141334441622222625552622255,6,6,17,0.35294117647058826
1708,x3x544xxx2x2xx1153xxxxxxxxxxxx6xxxx6,335544355222351153355553333333666666,6,6,14,0.42857142857142855
1709,x6xxxx65x4xx5xx1x13xxxxx24xx3xx2xxxx,661111651441551141333344244334224444,6,6,20,0.3
1710,x6xxxxx5x325x1x3xxxxxx1x4xxxxxxxx462,665555655325611322661112466662444462,6,6,19,0.3157894736842105
1711,xxxxxx15xx2x5x2x6xxxxxxxx1xxx46334xx,111111152221552661666611611114633444,6,6,17,0.35294117647058826
1712,4xxxxxxx6x6xxx5xxxxxx1x1xxx4xx3x3225,411111416661415551411151444455333225,6,6,13,0.46153846153846156
1713,xxxxxx6x544x1532xxx1x3xxxxxxxx26xxxx,666666655446153226113326222226266666,6,6,15,0.4
1714,56x2xxxxx44x1xxxxxxxx3xxxx36x21xxxx5,566222556442156662153362153662155555,6,6,15,0.4
1715,x1xxxx1xxx5xxxxx4xx3x6x2xxx62543xxxx,114444144554445544435622435625435555,6,6,20,0.3
1716,x326xxx1x54x31xxxxxxxxx6x5xxx4xxxxx2,332666312546312546222546255544222222,6,6,13,0.46153846153846156
1717,xxxxx55xxxx2xx3xxx6163x21xxxx44xxxxx,555555566662663362616362116664444444,6,6,16,0.375
1718,3xxxxx1x16xx4xx2xxxxx5xx4xx6xx2xxx53,333333111663422263425563425663225553,6,6,13,0.46153846153846156
1719,x4xxx2x5x2xxxxxx5x33xxxx66xxx41xxxx1,445552455252444252334222664444111111,6,6,15,0.4
1720,2x5x514x1xxxxxxx6xx63x2xxxxx3x4xxxxx,225551421111422266463226463336466666,6,6,15,0.4
1721,51xxxxxxxx436xx3x4xxx122xxxxx5xxxxx6,511333551343651344651122655555666666,6,6,15,0.4
1722,62xxxxxxxxxx4xxxxxxx53xxx3x6x2x4x511,622222666662433362435362435662445511,6,6,14,0.42857142857142855
1723,532x12xxxxxxx4xxxxx43xxxx66x1xxx5xxx,532212533212543212543212566212555222,6,6,12,0.5
1724,xxxxxx51xx1xx25xxxx4xxxxx6x63xx23xx4,555555511115225555244444266634223334,6,6,13,0.46153846153846156
1725,64xxx1xxxxxxxx36xxx5x5x1xxx4x322xxxx,644441666641333641355541333443223333,6,6,15,0.4
1726,65xx4xxx2xx43xx2x1xxx6xxxxx3xx5xxxx1,655544662554362251366651333351555551,6,6,16,0.375
1727,xxxxxx13xxxxxx24xx2xxx3x4x51xx66xxx5,111111133331222431244431445111665555,6,6,15,0.4
1728,xxxxx6x25xx6xxxxxxx3xx1x4xx5143xxxx2,444446425546422544432514432514332222,6,6,15,0.4
1729,53xxxxx6xxxxxxx56x142243xxxxx1xxxxxx,533333566663555563142243144441111111,6,6,13,0.46153846153846156
1730,x125xxx3xxxx1xxxx5466xxxxx4x3x2xxxxx,112555132225133325466322444332222222,6,6,17,0.35294117647058826
1731,xxxxxxxxxxxxxx46xx3xx6xx2xxx132x1455,333333311113314613314613214413211455,6,6,13,0.46153846153846156
1732,x15xx3x4x4xxx5xxxxxxxx2xxx6x2x136xxx,115553144453155553133323136323136333,6,6,13,0.46153846153846156
1733,1x152xxx6x4x6xxxxxxxxxxxx4x332xxxxx5,111522666542655542554442544332555555,6,6,16,0.375
1734,1x2xx24xx31xx6xxxxxxxx3x4x5xxx6xxxx5,112222411311461331461131465111665555,6,6,18,0.3333333333333333
1735,1x5xxxxxxx6x1526xxxxxxxxx4xx23x34xxx,155222152262152662333322344323334333,6,6,20,0.3
1736,5xxxxxx2xx1xx3xx4x5xx46x3x1xxx6xxx2x,522222521112531442531462331662666622,6,6,15,0.4
1737,x41xxxx61x3xxxxx3xx5xxxxx224xxxxxx56,441666461636466636455556422456444456,6,6,14,0.42857142857142855
1738,xxxxx1x43x5xxxxxxxx6x4xx1x63xx2x25xx,111111143355144335164435166335222555,6,6,17,0.35294117647058826
1739,4xx1325xx3xxx4x5x2x6x1xxxxxx6xxxxxxx,441132541332541552561155566665555555,6,6,16,0.375
1740,6x2x3x4xxxx3x1x6xxxxx15xx5xxxxx42xxx,662233466223416622411152455552442222,6,6,20,0.3
1741,1xx6x6x3xxxxxxx45xxxxxxxxxx1xx3452x2,111666331111344451345551345111345222,6,6,14,0.42857142857142855
1742,xxxxxx25xxx2xxx1x6x4xxxxxx546x1xxx33,222222255552111156145556145466144433,6,6,15,0.4
1743,1xxxx21x6xxx4xxxxxxxx4xx32xxxx3556xx,122222126666422226444426322226355666,6,6,13,0.46153846153846156
1744,5xxxx64x4xx3x165xxx2xxxxxxxx2xxx13xx,555566444563116563126663122223111333,6,6,14,0.42857142857142855
1745,xxxx14xx23xx1x523x6xxxxxxxx5xx6xxxx4,111114122334125234625224625524622224,6,6,14,0.42857142857142855
1746,5xxxx3x4x1xxxxx4xx6xxxxxxx51x2xxx632,544443541143551443651133655132666632,6,6,18,0.3333333333333333
1747,xxxxx2x5x56x23xx4x643xxxxxxxx1xxxxx1,222222255566233446643466644461666661,6,6,16,0.375
1748,xxx4x365xx4x1xx6xxxxx5x231xxxxxxx2xx,666443656643155633115532313332333222,6,6,23,0.2608695652173913
1749,xxx43xx5x52xx6xxxxx416xx21xxxxxxxx3x,444433455523466623441623211223222233,6,6,16,0.375
1750,36xx2xxxxx6xx53x4xx24xxxxxxxx151xxxx,366622333662553442524422522221511111,6,6,19,0.3157894736842105
1751,xxxxx3xxx5x1xxxxx23xx6x25xx1x46xxxx4,333333355511351112351662551164666664,6,6,15,0.4
1752,35x4x4x1xx62xxxxxxx6x5xxxxx1xx3xxxx2,355444315562311562361562361162366662,6,6,14,0.42857142857142855
1753,xxx432x2x3xxxxxxxx6x1xxxx4xx5xx651xx,444432422332442222641111645551665111,6,6,17,0.35294117647058826
1754,1x1xxx32xx5xxx3xxxxxxxxxx4x4x6x52xx6,111222322252333552555522544426552226,6,6,18,0.3333333333333333
1755,324165xxxxx5xxxxx3xxxx6xx24x1xxxxxxx,324165324165324163324163324113333333,6,6,9,0.6666666666666666
1756,xx542152xxxx6xxxx1xx4xx3xxxx36xxxxxx,555421524421624221624233622236666666,6,6,16,0.375
1757,xxxxxxx4x3x2xxxxxx1x2x4x13xxxx6xx655,222222244332224433122443133333666655,6,6,19,0.3157894736842105
1758,xx16x6xxx24xxx1xx4xxx2x5x33xxxxxxx5x,111666122244121114122215133115111155,6,6,16,0.375
1759,xxx513x4xxxxxx1xxx65x4xxx6xxx32xxxx2,555513544413551413651413661113222222,6,6,13,0.46153846153846156
1760,xxxxxxxxxx1x416x2x355xxxx3xx2x6xx4xx,444444411114416624355624336624666444,6,6,15,0.4
1761,xxx213x4x5xxxxxxxxxx516xxx46xxxxx23x,222213245513245113245163244663222233,6,6,14,0.42857142857142855
1762,2xx2x5xxxxx1x6334xxxx6xxx4xxxxx51xxx,222255555551563341566641544441551111,6,6,13,0.46153846153846156
1763,xx3x25xxxx5xx26xxxxxxx4xx43xxxxxx611,333225322255326666344446343666333611,6,6,17,0.35294117647058826
1764,56xxx456x1xxxxxx2xx32xxxxxx314xxxxxx,564444564111444221432211433314444444,6,6,17,0.35294117647058826
1765,xxxxxxxxxxxx4x1xxx3xxx5xx35x14662xx2,444444455554451154355154335114662222,6,6,15,0.4
1766,6xx43xxx1xx3xxx514x2x5xxx2xxx6xxxxxx,644433641113644514624544624446666666,6,6,17,0.35294117647058826
2053,246x13xxxx5xxx6xxxxx1xxx2x5xxx4x3xxx,246113246153246153241153245553443333,6,6,11,0.5454545454545454
2054,x53xx2xxxxxxxx41x2xxx6x3x14x65xxxxxx,553332511132514132514633514665555555,6,6,14,0.42857142857142855
2058,xxx1x2x5x4xxxxxx12xx3465xx6xxx3xxxxx,333112353412353412353465356665355555,6,6,12,0.5
2061,12xxx2xx6xx65xxxx1x4xxx4x3xxx3xxxxx5,122222116666511111544444533333555555,6,6,10,0.6
2067,4xxxxx3xxxxx13x26xxxxxxxxxx52x1654xx,444444336664136264166224165524165444,6,6,16,0.375
2068,xx63xx6xxx4xxxx25xx2x1xx41xx5x3xxxxx,666333644443442253422153411153333333,6,6,15,0.4
2069,x4xxx1x1x3xxx6x25xxx6xxx2x4x5xxxxx3x,441111411333466253446253244253222233,6,6,17,0.35294117647058826
2073,31x562x3xxxx41x5xxxxx4xxxxxxxx62xxxx,311562331562411562444462666662622222,6,6,13,0.46153846153846156
2076,2x1xx65x25xxxxxxxxx43xxxx3x14xxxxxx6,221116522516555516443116433146444446,6,6,17,0.35294117647058826
2077,x25xx5xxxxx1xx63x3xxx46xxxxx4x21xxxx,225555211111216333216466216446216666,6,6,12,0.5
2081,xxxxxx3145xx1xx2xx2xxxx3x4xx56xxx6xx,333333314553114253244253242256222666,6,6,17,0.35294117647058826
2203,6xxx1x24x65xx3x4xxxxx2xxx3x5xxxxx1xx,666611244651234451232251232551222111,6,6,15,0.4
2213,xxxxxx4xxxxx5x13x46xxx5216xx2xxxxxx3,444444455554551354661352161322111333,6,6,16,0.375
2214,1x5xxx4xxx2xx3x1x5xxxxx26x4x36xxxxxx,115555411125433125443322644336666666,6,6,20,0.3
2216,1xxxx26xx3xxxxx5x361x4xx52xx4xxxxxxx,112222612333612553612455522445555555,6,6,16,0.375
2218,513xxxxx6xxxxxxxx3xx51xxxxx24x24xxx6,513333516663511163555166222246244446,6,6,15,0.4
2219,32xx21x4x61xx5xx63xxxx4xxxxx5xxxxxxx,322221344611354663354443355553333333,6,6,13,0.46153846153846156
2230,426x64xxx13xx21xxxx3xx5xx5xxxxxxxxxx,426664421134421334433354455554444444,6,6,13,0.46153846153846156
2365,xxx41xxxx32xxx56xx43xxxx25x6xxxxxxx1,444411433321435621435621255621222221,6,6,12,0.5
